fw_taxon_id	canonical_name	rank	gbif_taxon_id	inat_taxon_id	worms_aphia_id	wikidata_qid	merged_into	created_on
4899	Babka macrophthalma	species	11136882	1315449				2026-09-13
4900	Badidae	family	4250	85620				2026-09-13
4901	Badis	genus	2389457	86813				2026-09-13
4902	Badis andrewraoi	species	8094429	608909				2026-09-13
4903	Badis assamensis	species	2389466	95026				2026-09-13
4904	Badis autumnum	species	7915238	608910				2026-09-13
4905	Badis badis	species	2389470	95027				2026-09-13
4906	Badis blosyrus	species	2389468	95028				2026-09-13
4907	Badis britzi	species	8486126	608911				2026-09-13
4908	Badis chittagongis	species	2389463	95029				2026-09-13
4909	Badis corycaeus	species	2389458	95030				2026-09-13
4910	Badis dibruensis	species	5788254	95031				2026-09-13
4911	Badis ferrarisi	species	2389476	95032				2026-09-13
4912	Badis juergenschmidti	species	5961745	608912				2026-09-13
4913	Badis kaladanensis	species	11204969	1313185				2026-09-13
4914	Badis kanabos	species	2389464	95033				2026-09-13
4915	Badis khwae	species	2389465	187105				2026-09-13
4916	Badis kyanos	species	7585538	608913				2026-09-13
4917	Badis kyar	species	2389477	608914				2026-09-13
4918	Badis laspiophilus	species	7777148	608915				2026-09-13
4919	Badis limaakumi	species		1501779				2026-09-13
4920	Badis pallidus	species	10611324	1198137				2026-09-13
4921	Badis pyema	species	2389469	608916				2026-09-13
4922	Badis rhabdotus	species	10072947	1313938				2026-09-13
4923	Badis ruber	species	2389459	95034				2026-09-13
4924	Badis siamensis	species	2389474	187106				2026-09-13
4925	Badis singenensis	species	6168883	608917				2026-09-13
4926	Badis soraya	species	7720994	608918				2026-09-13
4927	Badis triocellus	species	7602924	608919				2026-09-13
4928	Badis tuivaiei	species	2389462	95035				2026-09-13
4929	Bagarius	genus	2341205	51483				2026-09-13
4930	Bagarius bagarius	species	2341206	95038				2026-09-13
4931	Bagarius dolichonema	species		1644320				2026-09-13
4932	Bagarius lica	species		1315426				2026-09-13
4933	Bagarius protos	species		1644321				2026-09-13
4934	Bagarius rutilus	species	2341216	187107				2026-09-13
4935	Bagarius suchus	species	2341214	51473				2026-09-13
4936	Bagarius vegrandis	species	10858102	1313346				2026-09-13
4937	Bagre	genus	2345342	86816				2026-09-13
4938	Bagre bagre	species	5202985	608557				2026-09-13
4939	Bagre filamentosus	species		1360059				2026-09-13
4940	Bagre marinus	species	5202981	179508				2026-09-13
4941	Bagre panamensis	species	5202989	95040				2026-09-13
4942	Bagre pinnimaculatus	species	5202984	95041				2026-09-13
4943	Bagrichthys	genus	2338045	86817				2026-09-13
4944	Bagrichthys hypselopterus	species	2338053	608924				2026-09-13
4945	Bagrichthys macracanthus	species	2338046	608925				2026-09-13
4946	Bagrichthys macropterus	species	2338048	608926				2026-09-13
4947	Bagrichthys majusculus	species	2338051	187108				2026-09-13
4948	Bagrichthys micranodus	species	2338052	608927				2026-09-13
4949	Bagrichthys obscurus	species	2338055	187109				2026-09-13
4950	Bagrichthys vaillantii	species	2338056	608928				2026-09-13
4951	Bagridae	family	8974	85621				2026-09-13
4952	Bagroides	genus	2338269	86818				2026-09-13
4953	Bagroides melapterus	species	2338270	608930				2026-09-13
4954	Bagropsis	genus	2338788	86819				2026-09-13
4955	Bagropsis paranaensis	species		1691394				2026-09-13
4956	Bagropsis reinhardti	species	2338789	619179				2026-09-13
4957	Bagrus	genus	8042805	86820				2026-09-13
4958	Bagrus bajad	species	5201752	95042				2026-09-13
4959	Bagrus caeruleus	species	5201759	95043				2026-09-13
4960	Bagrus degeni	species	5201726	608931				2026-09-13
4961	Bagrus docmak	species	5201728	95044				2026-09-13
4962	Bagrus filamentosus	species	5201757	95045				2026-09-13
4963	Bagrus lubosicus	species	5201763	95046				2026-09-13
4964	Bagrus meridionalis	species	5201739	95047				2026-09-13
4965	Bagrus orientalis	species	5201754	95048				2026-09-13
4966	Bagrus tucumanus	species	5961258	608932				2026-09-13
4967	Bagrus ubangensis	species	5201743	95049				2026-09-13
4968	Bagrus urostigma	species	5201760	95050				2026-09-13
4969	Bahaba	genus	2400272	86821				2026-09-13
4970	Bahaba chaptis	species	2400278	95051				2026-09-13
4971	Bahaba polykladiskos	species	2400281	620301				2026-09-13
4972	Bahaba taipingensis	species	2400273	95052				2026-09-13
4973	Baileychromis	genus	2373902	86822				2026-09-13
4974	Baileychromis centropomoides	species	2373903	95053				2026-09-13
4975	Bairdiella	genus	7467967	86823				2026-09-13
4976	Bairdiella armata	species	2400206	95054				2026-09-13
4977	Bairdiella chrysoura	species	2400214	179512				2026-09-13
4978	Bairdiella ensifera	species	2400192	95055				2026-09-13
4979	Bairdiella goeldi	species	10860376	1313921				2026-09-13
4980	Bairdiella icistia	species	2400194	95056				2026-09-13
4981	Bairdiella ronchus	species	2400208	119718				2026-09-13
4982	Bairdiella veraecrucis	species	8730560	1316034				2026-09-13
4983	Bajacalifornia	genus	2410706	86824				2026-09-13
4984	Bajacalifornia aequatoris	species	2410712	607931				2026-09-13
4985	Bajacalifornia arcylepis	species	2410711	529349				2026-09-13
4986	Bajacalifornia burragei	species	2410708	316983				2026-09-13
4987	Bajacalifornia calcarata	species	2410707	529350				2026-09-13
4988	Bajacalifornia megalops	species	2410715	459176				2026-09-13
4989	Bajacalifornia microstoma	species	2410713	607933				2026-09-13
4990	Balantiocheilos	genus	2363815	86826				2026-09-13
4991	Balantiocheilos ambusticauda	species	2363820	95061				2026-09-13
4992	Balantiocheilos melanopterus	species	2363816	95062				2026-09-13
4993	Baldwinella	genus	7009707	620558				2026-09-13
4994	Baldwinella aureorubens	species	8349610	620559				2026-09-13
4995	Baldwinella eos	species		1316089				2026-09-13
4996	Baldwinella vivanus	species	7596712	620560				2026-09-13
4997	Balistapus	genus	2407166	57744				2026-09-13
4998	Balistapus undulatus	species	2407167	57743				2026-09-13
4999	Balistes	genus	2333511	49613				2026-09-13
5000	Balistes capriscus	species	2407107	49606				2026-09-13
5001	Balistes polylepis	species	2407118	95064				2026-09-13
5002	Balistes punctatus	species	2407121	491007				2026-09-13
5003	Balistes vetula	species	2407103	95066				2026-09-13
5004	Balistidae	family	5899	49612				2026-09-13
5005	Balistoides	genus	2407128	86827				2026-09-13
5006	Balistoides conspicillum	species	2407129	154282				2026-09-13
5007	Balistoides viridescens	species	2407133	123392				2026-09-13
5008	Balitora	genus	2357519	86828				2026-09-13
5009	Balitora anlongensis	species		1545349				2026-09-13
5010	Balitora annamitica	species	2357527	187110				2026-09-13
5011	Balitora brucei	species	2357530	95067				2026-09-13
5012	Balitora burmanica	species	2357520	95068				2026-09-13
5013	Balitora chipkali	species	8525549	786165				2026-09-13
5014	Balitora eddsi	species	5787889	95069				2026-09-13
5015	Balitora elongata	species	2357539	187523				2026-09-13
5016	Balitora haithanhi	species	5962826	187111				2026-09-13
5017	Balitora jalpalli	species	8079896	609040				2026-09-13
5018	Balitora kwangsiensis	species	2358217	187844				2026-09-13
5019	Balitora lancangjiangensis	species	2357525	187113				2026-09-13
5020	Balitora laticauda	species	7193707	609041				2026-09-13
5021	Balitora longibarbata	species	2358215	187114				2026-09-13
5022	Balitora ludongensis	species	6167717	609042				2026-09-13
5023	Balitora meridionalis	species	2357523	187115				2026-09-13
5024	Balitora mysorensis	species	2357528	95070				2026-09-13
5025	Balitora nantingensis	species	2357524	609043				2026-09-13
5026	Balitora tchangi	species	2357537	609045				2026-09-13
5027	Balitora vanlani	species	5962825	187117				2026-09-13
5028	Balitora vanlongi	species	5962828	187118				2026-09-13
5029	Balitora yingjiangensis	species		1646608				2026-09-13
5030	Balitoridae	family	3383	49217				2026-09-13
5031	Balitoropsis	genus	2357493	609046				2026-09-13
5032	Balitoropsis ophiolepis	species	8475146	609047				2026-09-13
5033	Balitoropsis zollingeri	species	8597456	609048				2026-09-13
5034	Ballerus	genus	2367023	86829				2026-09-13
5035	Ballerus ballerus	species	2367033	95071				2026-09-13
5036	Ballerus sapa	species	2367024	95072				2026-09-13
5037	Ballerus sapa aralensis	subspecies		1444771				2026-09-13
5038	Bambradon	genus	4286430	609293				2026-09-13
5039	Bambradon laevis	species	4286431	609294				2026-09-13
5040	Bangana	genus	2361254	86833				2026-09-13
5041	Bangana almorae	species	2361302	95078				2026-09-13
5042	Bangana brevirostris	species	2361271	612540				2026-09-13
5043	Bangana dero	species	2361395	95081				2026-09-13
5044	Bangana devdevi	species	2361289	95082				2026-09-13
5045	Bangana diplostomus	species		1316243				2026-09-13
5046	Bangana gedrosicus	species	2361286	612542				2026-09-13
5047	Bangana nukta	species		1316076				2026-09-13
5048	Banjos	genus	2390496	86834				2026-09-13
5049	Banjos aculeatus	species	9286600	623689				2026-09-13
5050	Banjos banjos	species	2390497	516962				2026-09-13
5051	Banjos brevispinis	species		1560644				2026-09-13
5052	Banjos peregrinus	species	9596942	623690				2026-09-13
5053	Banjosidae	family	8504	85622				2026-09-13
5054	Barathrites	genus	2345869	86838				2026-09-13
5055	Barathrites iris	species	2345870	618643				2026-09-13
5056	Barathrites parri	species	2345872	459331				2026-09-13
5057	Barathrodemus	genus	2346017	86839				2026-09-13
5058	Barathrodemus manatinus	species	2346018	459332				2026-09-13
5059	Barathrodemus nasutus	species	2346020	618644				2026-09-13
5060	Barathronus	genus	2345523	86840				2026-09-13
5061	Barathronus affinis	species	2345530	608236				2026-09-13
5062	Barathronus algrahami	species	10405855	1313959				2026-09-13
5063	Barathronus bicolor	species	2345533	608237				2026-09-13
5064	Barathronus bruuni	species	2345526	608238				2026-09-13
5065	Barathronus diaphanus	species	2345528	608239				2026-09-13
5066	Barathronus linsi	species	8916064	1015182				2026-09-13
5067	Barathronus maculatus	species	2345532	529389				2026-09-13
5068	Barathronus multidens	species	2345529	608240				2026-09-13
5069	Barathronus pacificus	species	2345527	608241				2026-09-13
5070	Barathronus parfaiti	species	2345524	608242				2026-09-13
5071	Barathronus roulei	species	10698181	1313818				2026-09-13
5072	Barbantus	genus	2411129	86841				2026-09-13
5073	Barbantus curvifrons	species	2411132	619319				2026-09-13
5074	Barbantus elongatus	species	2411130	619320				2026-09-13
5075	Barbapellis	genus	6168870	622072				2026-09-13
5076	Barbapellis pterygalces	species	6168871	622073				2026-09-13
5077	Barbatula	genus	2357544	86842				2026-09-13
5078	Barbatula altayensis	species	5204860	95098				2026-09-13
5079	Barbatula barbatula	species	5204862	95099				2026-09-13
5080	Barbatula caucasica	species		1663524				2026-09-13
5081	Barbatula compressirostris	species	5204861	1545587				2026-09-13
5082	Barbatula conilobus	species	11206311	1314499				2026-09-13
5083	Barbatula dgebuadzei	species	5204858	617843				2026-09-13
5084	Barbatula dsapchynensis	species	11154154	1314498				2026-09-13
5085	Barbatula emuensis	species	10638984	1313958				2026-09-13
5086	Barbatula fluvicola	species		1642936				2026-09-13
5087	Barbatula gibba	species	7448270	617845				2026-09-13
5088	Barbatula golubtsovi	species	5962866	617846				2026-09-13
5089	Barbatula hispanica	species	11132838	1315189				2026-09-13
5090	Barbatula karabanowi	species	9762868	1314286				2026-09-13
5091	Barbatula kirinensis	species	10242456	1315549				2026-09-13
5092	Barbatula leoparda	species	10721940	1187144				2026-09-13
5093	Barbatula liaoyangensis	species	9998671	1313957				2026-09-13
5094	Barbatula linjiangensis	species	10393662	1313955				2026-09-13
5095	Barbatula markakulensis	species	10722736	1015380				2026-09-13
5096	Barbatula nuda	species	5204854	617847				2026-09-13
5097	Barbatula ommata	species		1642937				2026-09-13
5098	Barbatula oreas	species		1316101				2026-09-13
5099	Barbatula pechiliensis	species		1315647				2026-09-13
5100	Barbatula potaninorum	species	5962870	617848				2026-09-13
5101	Barbatula restricta	species	8706196	1015381				2026-09-13
5102	Barbatula sawadai	species	5962867	617849				2026-09-13
5103	Barbatula sturanyi	species	2357651	95104				2026-09-13
5104	Barbatula taurica	species		1663247				2026-09-13
5105	Barbatula tomiana	species		1015382				2026-09-13
5106	Barbatula toni	species	5204872	617850				2026-09-13
5107	Barbatula toni kirinensis	subspecies		1473039				2026-09-13
5108	Barbatula vardarensis	species	8755581	1315552				2026-09-13
5109	Barbatula zetensis	species	2357653	95106				2026-09-13
5110	Barbatula zhangwuensis	species	10289555	1313956				2026-09-13
5111	Barbeuchiloglanis	genus		1439615				2026-09-13
5112	Barbeuchiloglanis feae	species		1439775				2026-09-13
5113	Barbichthys	genus	2359315	86844				2026-09-13
5114	Barbichthys laevis	species	2359317	95108				2026-09-13
5115	Barbodes	genus	2365861	86845				2026-09-13
5116	Barbodes amarus	species	7792880	612545				2026-09-13
5117	Barbodes aurotaeniatus	species	9552418	612546				2026-09-13
5118	Barbodes banksi	species	8202230	553202				2026-09-13
5119	Barbodes baoulan	species	2364250	612548				2026-09-13
5120	Barbodes binotatus	species	2363847	553203				2026-09-13
5121	Barbodes bovanicus	species		1316247				2026-09-13
5122	Barbodes bunau	species	9353313	612550				2026-09-13
5123	Barbodes cataractae	species	7719139	612551				2026-09-13
5124	Barbodes clemensi	species	2363832	612552				2026-09-13
5125	Barbodes disa	species	2364222	612554				2026-09-13
5126	Barbodes dunckeri	species	9304972	612556				2026-09-13
5127	Barbodes everetti	species	2364199	612557				2026-09-13
5128	Barbodes flavifuscus	species	2364230	612558				2026-09-13
5129	Barbodes hemictenus	species	2364060	612559				2026-09-13
5130	Barbodes herrei	species	8197733	494145				2026-09-13
5131	Barbodes ivis	species	2363851	612560				2026-09-13
5132	Barbodes joaquinae	species	7622109	612561				2026-09-13
5133	Barbodes katolo	species	2364097	612562				2026-09-13
5134	Barbodes kuchingensis	species	8074510	612563				2026-09-13
5135	Barbodes lanaoensis	species	2364146	612564				2026-09-13
5136	Barbodes lindog	species	2363864	612566				2026-09-13
5137	Barbodes manalak	species	2364055	612568				2026-09-13
5138	Barbodes manguaoensis	species	2364218	612569				2026-09-13
5139	Barbodes microps	species	9349290	612570				2026-09-13
5140	Barbodes montanoi	species	2364153	612571				2026-09-13
5141	Barbodes pachycheilus	species	7684154	612572				2026-09-13
5142	Barbodes palaemophagus	species	7566417	612573				2026-09-13
5143	Barbodes palata	species	2362758	612574				2026-09-13
5144	Barbodes palavanensis	species	7866963	612575				2026-09-13
5145	Barbodes paucimaculatus	species		1612886				2026-09-13
5146	Barbodes polylepis	species	2365867	612577				2026-09-13
5147	Barbodes pyrpholeos	species	12200767	1359982				2026-09-13
5148	Barbodes quinquemaculatus	species	2363842	612578				2026-09-13
5149	Barbodes resinus	species	7673804	612579				2026-09-13
5150	Barbodes rhombeus	species	9308968	612580				2026-09-13
5151	Barbodes sealei	species		1316225				2026-09-13
5152	Barbodes sellifer	species	12185933	1359879				2026-09-13
5153	Barbodes semifasciolatus	species	9515715	549770				2026-09-13
5154	Barbodes sirang	species	2364151	612581				2026-09-13
5155	Barbodes tras	species	2363826	612585				2026-09-13
5156	Barbodes truncatulus	species	7559879	612586				2026-09-13
5157	Barbodes tumba	species	2364030	612587				2026-09-13
5158	Barbodes umalii	species	7449947	612588				2026-09-13
5159	Barbodes xouthos	species	7628701	612589				2026-09-13
5160	Barbodes zakariaismaili	species	12259472	1359880				2026-09-13
5161	Barboides	genus	2360907	86846				2026-09-13
5162	Barboides britzi	species	2360911	612590				2026-09-13
5163	Barboides gracilis	species	2360908	95112				2026-09-13
5164	Barbonymus	genus	2366090	86847				2026-09-13
5165	Barbonymus altus	species	2366091	95113				2026-09-13
5166	Barbonymus balleroides	species	2365894	612591				2026-09-13
5167	Barbonymus belinka	species		1316204				2026-09-13
5168	Barbonymus collingwoodii	species	2366096	612592				2026-09-13
5169	Barbonymus gonionotus	species	2366114	187125				2026-09-13
5170	Barbonymus mahakkamensis	species		1316234				2026-09-13
5171	Barbonymus platysoma	species		1316230				2026-09-13
5172	Barbonymus schwanefeldii	species	10374537	1316689				2026-09-13
5173	Barbonymus strigatus	species		1316221				2026-09-13
5174	Barbonymus sunieri	species		1316220				2026-09-13
5175	Barbopsis	genus	2361471	86848				2026-09-13
